10,富ヶ谷図書館,03-3468-9020,151-0064,上原1-46-2,9:00,19:00,日･月曜日､祝日は~5PM,第1月曜日とその翌週の火曜日、第3月曜日とその翌週の火曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,13
10,西原図書館,03-3460-8535,151-0066,西原2-28-9,9:00,19:00,日･月曜日､祝日は~5PM,第1月曜日とその翌週の火曜日、第3月曜日とその翌週の火曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,49
10,本町図書館,03-5371-4833,151-0071,本町1-33-5,9:00,19:00,日･月曜日､祝日は~5PM,第1月曜日とその翌週の火曜日、第3月曜日とその翌週の火曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,60
10,代々木図書館,03-3370-7566,151-0053,代々木3-51-8 代々木区民施設4階,11:00,19:00,土･日曜日､祝日は9AM~5PM,火曜日、第3日曜日,第2木曜日(祝日の場合は開館し直後の平日が休館日),14
10,臨川みんなの図書館,03-5793-9500,150-0012,広尾1-9-17,9:00,19:00,日･月曜日､祝日は~5PM,第2月曜日とその前週の火曜日、第4月曜日とその前週の火曜日、第2木曜日(いずれも祝日の場合は開館し直後の平日が休館日),,55
11,中央図書館,03-3364-1421,169-0072,大久保3-1-1,9:00,21:45,日曜日､祝日は~6PM,月曜日(祝日の場合は開館し翌火曜日),第3木曜日(祝日の場合は開館し翌日),158
11,大久保図書館,03-3209-3812,169-0072,大久保2-12-7,9:00,21:45,日曜日､祝日は~6PM,火曜日(月･火曜日が祝日の場合は開館し翌水曜日)、第2木曜日(祝日の場合は開館し翌日),5･8･11･2月の第3日曜日,31
11,北新宿図書館,03-3365-4755,169-0074,北新宿3-20-2,9:00,19:00,日曜日､祝日は~6PM,火曜日(月･火曜日が祝日の場合は開館し翌水曜日),第3木曜日(祝日の場合は開館し翌日),31
11,下落合図書館,03-3368-6100,161-0033,下落合1-9-8,9:00,21:45,日曜日､祝日は~6PM,火曜日(月･火曜日が祝日の場合は開館し翌水曜日),第2木曜日(祝日の場合は開館し翌日),37
11,角筈図書館,03-5371-0010,160-0023,西新宿4-33-7,9:00,21:45,日曜日､祝日は~6PM,火曜日(月･火曜日が祝日の場合は開館し翌水曜日)、第2木曜日(祝日の場合は開館し翌日),5･8･11･2月の第4日曜日,50
11,鶴巻図書館,03-3208-2431,162-0041,早稲田鶴巻町521,9:00,19:00,土･日曜日､祝日は~6PM(ただし､児童室は~6PM),火曜日(月･火曜日が祝日の場合は開館し翌水曜日),第3木曜日(祝日の場合は開館し翌日),22
